-35.512638	7.8862348	-22.671043
-81.646545	58.16923	4.79815
-63.983143	64.66907	-10.98497
23.786924	53.49519	-0.89627343
-50.063282	-21.517603	-90.92195
-60.20516	-56.565228	4.0615635
-23.432627	-26.972935	19.66637
16.026184	-22.318253	-43.77373
-65.32705	-22.339643	27.106548
-40.390366	-17.640572	-5.571778
85.04572	1.6357797	50.51711
-2.0888796	59.00688	63.420216
-29.522755	66.3279	-65.193665
56.4967	6.8941994	-26.113314
-7.7375784	25.915712	32.52105
-92.75309	43.51574	-12.0846405
-1.4304333	38.689793	86.46386
-9.071709	-15.048927	-71.33119
-0.17731155	-60.701233	-23.302647
51.05975	17.02	10.806776
-5.238751	6.342623	18.603857
50.720314	28.359608	6.6652594
-49.46243	-16.20634	-1.3457292
-18.57646	30.286917	-26.296503
52.738396	35.0865	33.081196
10.486839	25.530275	-42.084892
4.275934	43.58346	-63.312477
27.85448	70.9139	18.634684
-70.12447	23.88561	55.63269
-10.143408	-11.786505	86.364914
-23.332548	8.554175	-47.778778
51.089317	-2.5390077	-29.275
33.569736	3.2319663	22.92771
-92.78508	0.34038278	34.265934
-36.75022	-87.92303	-37.854305
48.794456	-61.72684	58.9773
2.4663875	17.703987	9.313266
63.62008	-21.797508	-7.058708
83.47473	40.99523	-18.705465
-7.677568	50.08606	-17.20326
23.378021	13.9123335	-5.21644
15.706477	-45.999245	-64.234886
-23.867239	8.2603245	88.216606
-4.530381	18.11601	-22.375053
-44.561855	12.576273	-89.084404
7.963768	47.62145	47.449093
-28.606724	-44.961456	-55.58063
2.322063	-19.029438	-10.211516
33.299953	-38.539394	19.61544
-52.376156	-20.452118	60.206985
-13.27611	-4.255293	40.402107
12.176579	-60.92975	76.7598
-27.744259	64.472015	16.348337
-60.73639	-57.518696	60.732582
-6.685436	-62.615593	10.060078
14.963454	-8.731187	21.329897
-75.87235	-36.494865	-64.751465
16.681501	50.19253	12.838781
22.576826	95.696144	23.134747
33.5937	28.758326	-16.68071
22.494625	-46.127464	70.070694
46.515373	87.96079	-11.743843
11.597502	-10.354061	-56.528637
-66.20872	-79.81326	12.350587
-52.9629	23.462748	39.24464
-31.073076	20.043459	88.300865
41.71229	9.933827	30.198025
-37.877003	-37.690876	83.83081
-27.52381	29.58172	24.594955
-20.532757	-80.20183	-21.121597
-9.656471	53.830444	-6.113506
-80.5045	-51.372723	6.2729383
17.176035	58.61596	48.723465
-51.188663	-3.3704422	35.19099
19.117558	-31.838917	70.04497
-72.14558	-18.964767	-60.865253
9.753383	2.284013	-28.55234
66.39789	-60.316814	40.840252
-44.256443	-44.719807	7.2521167
12.91329	10.266134	-28.82807
-31.29815	-8.937782	-28.367073
-37.63569	17.303951	75.786545
-17.32172	-0.03723094	72.055305
4.775774	49.78515	64.7178
-38.426746	30.980621	51.15721
6.175497	-0.8331333	-5.8000417
-13.58577	-81.225845	47.07065
1.5896161	-4.551086	11.7302065
-38.230907	22.051262	45.7711
28.562439	-24.731165	68.76889
-60.890743	-12.9307575	25.488972
-27.052847	30.402521	49.890636
-26.88726	25.412025	-31.73581
18.342916	80.53754	54.263557
-3.1097891	-7.8578844	-32.84605
4.5982585	81.644554	23.664883
-24.113705	0.00512365	-53.923363
60.878384	11.979994	-17.76374
5.0828056	4.372956	-60.457348
43.395466	-0.10209011	1.8222207
46.54399	37.707672	24.354282
52.00292	13.847955	29.749819
33.454502	25.03506	-27.873919
34.53149	3.4685264	-19.908142
50.88589	31.456083	-24.366426
19.952295	41.714035	-8.495021
14.029219	40.592167	-50.674973
-42.673443	70.19858	-15.989681
10.219415	66.90614	-72.77664
33.908062	-27.812782	-26.671888
61.247364	54.08768	-12.033355
32.178215	32.88126	-91.93266
0.951956	-37.67367	-37.08822
-11.894686	-3.6441004	-94.42333
18.954472	53.28924	-34.517696
39.39181	-71.083824	53.21559
69.63069	-44.373947	-21.162218
25.016426	-59.559975	70.54184
23.354853	-17.604382	-19.007357
-28.48513	-83.49859	27.422976
-61.168205	-8.561115	-53.066475
37.484657	-2.1184833	27.163256
46.787617	-33.473186	44.291924
4.0422807	90.02785	2.7587879
-41.363525	31.00036	-10.678916
77.94106	20.128914	-29.28841
-0.57382905	-90.23948	-21.101276
9.056207	49.341465	-54.744415
45.58496	-23.76272	-55.403267
9.272158	64.16098	38.37799
46.35431	-25.133379	60.22578
36.12711	20.480133	-20.139076
-56.071266	59.162758	7.0276127
9.969899	19.771095	-16.056232
51.723755	36.995167	-62.929523
-54.31804	41.166843	60.535713
61.51364	28.080029	54.19608
19.816616	16.237675	-98.360435
-15.991951	15.934497	-78.34767
-48.90744	-14.773084	-41.71856
26.528534	76.411606	-14.817452
-3.4707365	91.51426	-7.1018806
-18.069365	2.3748465	-29.141478
42.656578	-79.396645	-18.002193
4.4759884	2.9152672	-3.049722
-6.4150248	72.84518	51.623943
36.47114	-17.484627	76.43277
-45.916847	72.65788	-51.39625
-80.64134	33.268593	55.06636
-69.37745	17.125978	35.45028
-15.13903	-18.266891	-29.523453
13.664379	-9.406918	2.824723
-2.8156662	-8.359432	-0.88943666
96.54003	-22.83169	7.945348
26.786276	37.993977	33.252808
15.959587	-96.464264	6.530977
20.324997	-85.99186	-46.571823
-37.02719	21.82317	-46.92764
29.498465	-19.343378	-11.51386
-98.51529	25.143404	-21.629812
-3.7053897	-2.2041306	-0.123216495
53.398968	7.9949527	-43.537064
-0.5969431	-23.335705	68.683205
-11.624258	-5.1703515	24.718737
40.077293	23.030025	-9.618049
4.155699	43.673412	-31.063116
-51.137856	45.97803	-34.3996
12.734629	0.7317017	69.24961
41.769566	59.087677	5.612531
22.98743	22.36147	82.52045
47.14968	30.521576	-4.297745
-48.322613	-59.314278	71.10773
-29.276985	60.194763	-40.87257
-46.88123	56.686504	-54.63637
52.206223	57.199493	18.876104
7.3127017	-1.6803954	-22.611004
-63.53334	20.789492	14.442696
-6.486143	75.80108	-35.250732
-33.816788	14.750229	-15.252247
-70.26406	-7.6880584	55.801105
30.650164	61.017075	3.5361755
56.950623	69.197945	37.421448
-27.7674	42.843124	-64.56932
4.692614	-50.65127	2.8852496
-41.951202	-31.748953	19.487228
-82.70485	16.321983	-30.997551
-75.8611	-20.933392	3.9042575
-2.1693852	-44.273727	-45.083183
17.69243	-70.89693	-17.019733
23.65493	0.6771223	32.12283
27.52957	-0.039073087	-41.13814
-35.843903	-34.840275	26.708838
4.638197	41.374474	-85.26115
-23.311768	-15.161511	-46.24248
-67.16399	-59.089615	-29.474302
-46.83799	24.21541	-50.586872
-78.17106	33.234604	-34.96732
-36.862995	-60.73076	41.272404
-65.69496	-42.68769	32.92579
-92.653534	-18.58861	-10.20877
-65.39092	3.5302496	-49.426403
-3.153013	-30.388842	-43.85634
-59.478554	29.99158	58.42883
-0.37578118	27.839497	-35.103554
0.9310323	53.01269	-2.0546515
54.095673	-41.45802	47.50762
72.6651	25.5168	-56.85054
-23.321268	-37.300453	44.275417
-8.349068	-2.1331403	9.615041
2.259292	-85.90883	9.669991
-54.387135	-31.818949	-60.41781
79.02591	9.434667	-24.713278
-21.424782	29.586527	93.547935
23.16414	16.664314	51.16427
-51.505116	11.761402	10.129694
56.41008	-30.431623	8.923262
5.496956	-48.66612	-58.109463
-19.357502	-20.555443	-73.603806
-288.86536	-225.28815	148.6978
-56.487198	28.285042	12.255633
-8.324869	5.3747416	-20.96318
36.333893	65.8994	-31.763102
16.781158	18.631292	-7.198191
9.387894	50.385216	3.403875
58.66924	21.192617	24.275204
73.33955	-16.21426	-11.748082
-93.55002	12.454721	-44.383423
41.636265	-14.332635	-1.2945147
-18.545158	10.085539	21.73606
-21.09069	45.508617	14.77297
-44.442406	78.55822	15.1606045
-59.62907	-45.656437	56.04663
5.282474	9.180088	-28.537275
-27.395979	-52.449657	-36.0538
-16.288345	-30.980808	87.42511
-89.800995	3.9546106	-56.056606
-31.738764	-30.9574	16.27853
46.69545	-76.08316	41.381214
16.49036	33.195763	6.8617835
31.479076	23.611046	23.713108
68.56858	-53.86927	1.7221814
61.656807	13.347261	59.317596
46.275055	-20.340805	84.67634
26.701374	55.86529	-17.429407
-14.178407	-60.802677	-25.682554
-75.32128	-20.832281	62.367172
-1.2897629	5.2481475	-79.03719
4.931716	31.227905	52.64832
5.5179043	7.677983	9.284497
30.926872	-5.459515	-47.54871
64.23979	36.233807	-56.6553
62.80122	-37.101707	-68.94221
5.489029	-103.17474	9.256923
9.832171	0.63282835	-48.516136
2.211402	-3.4551082	-9.251293
36.7149	-18.274273	63.715805
21.082783	-25.234941	48.044872
26.10268	-33.959736	-27.081573
-19.498003	32.00702	37.689697
-27.246042	-50.446655	-66.92896
33.130726	1.8972589	-33.32145
-36.421303	48.417313	46.848297
18.636368	78.56385	42.203255
36.471638	13.054404	-8.91991
47.761517	-58.017838	-6.7854595
-42.44916	-14.140789	13.1109495
-2.6014354	73.414474	31.52818
10.169918	29.991985	-81.801575
72.22975	-3.2441967	57.931866
-33.595963	75.33165	18.821793
-31.144077	23.687897	1.5520457
2.7391496	12.8082695	-21.632914
-6.331963	33.099712	0.32681713
18.086817	-27.58963	2.5166864
-3.3443904	5.4183164	28.38375
54.498093	4.994234	51.63252
-31.915695	60.394783	-54.38719
-50.31762	-37.092743	-18.231035
-3.8870559	9.71192	48.594368
40.82419	-46.353485	-30.422663
14.213045	87.00476	29.90739
-56.630287	49.69003	69.54822
58.1965	-36.96387	-0.27576867
-28.747423	-12.6373415	-38.26598
8.9471655	-1.7989941	4.2433615
-0.19790658	8.582723	-11.912653
23.757977	40.917675	-27.829807
77.695114	32.536922	39.048138
44.175636	63.976227	-23.297113
85.147125	0.48174456	-18.903933
-52.49565	-36.513084	59.95437
10.873969	-23.310568	-69.79875
15.186138	74.71515	66.420906
18.658854	10.564411	43.327015
49.500866	-8.367052	11.78585
2.8066797	-48.789814	69.875046
-58.086884	-84.227005	-18.32628
-6.5426354	26.05222	-43.977154
-411.11334	116.46638	129.66365
-38.865627	35.88447	-23.967934
-16.487461	59.209347	-41.333508
-21.14294	-93.693245	1.6707925
-74.02053	0.12849241	3.162721
22.436258	-48.307632	-54.153793
-68.709496	-39.084442	-20.418228
-27.904066	-71.77405	27.237629
17.986237	50.517715	29.76916
-5.025421	53.80741	31.480904
-50.866497	12.31278	38.59733
-13.734229	-10.107604	33.556423
-54.362827	5.1855593	-32.23115
-77.91844	26.986876	-23.612942
-83.97151	21.383284	50.31886
56.14158	-25.896544	-74.00892
-60.475025	-19.69718	-59.51516
-14.752323	57.994877	-52.751106
29.876104	-74.35681	-21.517456
35.86795	-65.58455	18.356365
2.9643466	-17.140251	12.010351
31.177341	-52.781727	-48.528873
-9.62733	-100.22886	17.54357
-92.35007	-40.151157	23.569138
-38.328606	-56.098343	-40.08881
2.2999368	8.658694	-47.021088
-53.767258	-0.20850061	-6.602222
0.50529706	-4.2579055	1.6172733
-1.0280533	-16.053053	-15.056025
-24.535297	24.070301	-55.053776
-37.07972	-64.265755	-22.162106
-58.94816	-9.35419	-24.438015
-67.65796	-34.52135	-45.684967
5.9038553	-86.99253	-46.457676
48.80645	-12.931621	3.755465
78.60657	-34.74963	-0.3205652
-27.657177	47.935272	-4.3123317
-5.5508533	44.50187	47.128807
31.543922	95.117035	0.029615475
-33.78436	61.95273	33.932816
14.513823	-18.038614	-2.7577395
37.32976	41.860363	-6.778094
-79.450424	-59.865616	21.430332
17.472965	-12.861674	34.748753
36.329823	-78.90502	10.078897
43.65639	26.384989	55.831738
35.061012	5.0637593	1.690016
45.868366	-42.748226	76.42525
-79.45039	48.822918	-44.32831
36.516518	21.013937	16.381798
15.195316	-82.92436	29.045399
23.144758	-66.86465	59.093636
-55.871677	-6.116117	-63.25678
-67.37097	12.780784	49.384617
-101.25525	-22.184315	8.43606
33.519802	69.95327	40.578335
-4.296084	40.30491	-20.895338
-47.687374	50.715034	27.315884
-68.52919	-6.4400945	9.485241
16.598417	8.039103	11.623279
-73.2592	-13.743087	-40.765823
-21.419024	7.911036	66.59473
-61.698795	-65.18163	29.62588
-40.00952	75.68654	-26.484898
73.287964	-12.687647	-25.65924
28.565508	66.179245	67.275925
-14.244323	-7.671393	-10.200618
-66.67311	-44.312008	7.913564
-45.648663	57.721874	11.431768
16.479641	-41.89793	17.704931
-35.029724	39.5264	22.295889
87.63386	-35.818733	-11.215127
3.5546052	-83.80602	29.712526
18.424026	-95.41721	-34.583782
10.054918	-39.01043	12.130953
-2.8821135	9.767731	-7.074034
-4.099192	-69.905334	1.850215
-16.62344	16.980404	70.87896
83.666145	-36.858543	-24.899303
-32.496414	-36.191734	72.534386
54.40765	-30.746561	-19.527704
69.60884	-47.85339	33.48915
-60.314995	-54.250675	-7.374216
30.290428	39.814537	-72.398445
-6.4577703	64.33539	-55.955765
-3.7631838	84.156075	-56.09336
41.989613	-43.414986	47.372276
11.913757	-23.539656	64.938034
22.717382	-33.37709	-78.58942
-15.640586	-83.59472	60.07551
-6.845563	-4.2213664	71.04742
