-3246.6,-3019.6,-828.18,-2662.9,-207.51,1849.4,564.37,-792.54,-954.45,-3163.7,1834.3,-2406,1665.7,1484,1139.3,-505.51,-1386.8,-1125.6,-887.84,-3277.1
-288.16,1027.6,419.59,2031.7,1345.4,129.28,843.39,886.97,1376.7,441.2,-329.31,2798.1,108.49,-305.77,-368.52,1358.4,122.09,532.42,-843.04,563.48
-2447.8,-1518.4,2061,-1313.6,1811.9,-2588.6,-2032.9,-442.86,2581,-5698,4428.4,317.94,1611.1,255.67,4510.2,114.46,-787.09,-2477.4,-2561.7,-317.56
6640.7,1482.7,434.62,1448.6,-725.37,55.396,1164.1,550.26,-263.77,2498.9,-1683.1,1030.4,-2135.9,-1373.5,-1133.9,1290.9,1332.9,-588.62,343.05,1831.1
3684.5,4952.2,835.42,4132.7,-103.67,-1808.9,-919.93,4282.4,325.44,8201.2,-4129.5,4721.3,-2699.7,-1225.2,-2665.1,-29.776,2917.1,1239,1508.8,5231.7
-2266.2,-2651.9,90.016,-1915.2,1171.7,264.9,249.8,-841.63,128.56,-4069.4,2153.9,-1149.2,1698.3,1037.3,2280.6,221.44,-1600.9,-1317,-658.86,-2550.8
-341.31,-2649.1,-554.1,-2593,157.98,557.7,175.42,-971.44,-227.07,-3730.1,2307.2,-1735.5,1826.4,787.23,1812.2,-387.79,-1283.7,-1851.9,-1303.7,-2715.8
-2.229,-1631.1,-456.02,-1035.3,-65.579,990.92,245.59,-1319.7,-902.86,-1910.3,791,-717.16,840.01,354.7,694.95,897.64,-805.6,-447.82,-688.26,-1841.7
-450.55,-2843,-209.72,-1889.1,844.28,775.75,360.62,-1268.9,-145.55,-3346.1,2055.5,-1550.3,1833.3,959.09,1906.2,19.974,-1567.2,-888.58,-694.4,-2988.4
-461.23,-1547,754.8,-655.43,2375.2,-1241.7,-314.66,-2013.5,1896.5,-2711.4,2074,78.706,1051.6,347.3,2297.9,365.15,-1454.7,-374.23,-141.68,-1408.2
-4045.1,-2702.4,-561.52,-2544.7,75.611,1458.9,524.45,-850.48,-748.55,-3240.3,1820.6,-2099.8,1589.4,1287.7,1297.7,-555.21,-1443.6,-1081.3,-1094.4,-3003.2
37811,5874.4,649.95,4986,1278.9,-1702.6,-1494.4,1147.2,789.79,9408.3,-4380.7,3500,-3305.6,-4111.5,-3020.2,1237.6,1871,2510.1,1505.9,4766.9
-596.06,-503.51,-695.47,-772.28,-266.04,1090.5,1097.8,-244.77,-148.76,-1344.5,34.365,-779.54,-128.05,282.99,-147.21,-140.64,90.806,-559.71,154.05,-750.24
10339,-2092.6,694.16,-675.83,3149.2,-1345.1,-457.81,419.45,2597.1,-6656.6,2226.4,183.87,1173.7,426.5,2368.1,75.748,-1671.4,-303.32,-807.98,-1585
-1331.4,-1219,-183.18,-891.89,-312.13,1055.1,313.31,336.32,-762.15,-39.288,261.95,-571.08,625.51,610.56,149.93,413.14,-233.57,-258.4,-564.39,-1218.2
7302,-2430.5,191.21,-2778.9,485.66,572.69,1072.4,-43.561,163.61,-2016.9,2155.4,-2010.5,2586.4,835.15,1503.5,-2052.7,-1087.4,-923.4,-1199.3,-2275.3
-4195.1,-3207.3,293.99,-3106.8,406.87,640.11,1038.1,-995.1,104.01,-4211.5,2167,-2605.3,2589.6,195.13,1535.1,-2083.7,-1006.3,-1301.6,-1175.6,-3025.5
-4355.8,1463.9,-205.95,1665.9,-759.42,-649.51,335.66,661.97,-188.61,2411,-1535.7,993.18,-363.1,-413.39,-674.48,281.66,1652.4,286.33,1203.6,2374.9
11662,6136.4,361.66,4644.1,225.5,-1799.2,-1629.6,1641.1,297.85,13120,-4261.6,3416.5,-3747.2,-1975.8,-3235.8,602.26,1129.5,2164,2318.5,4455.4
-5181.8,-3240.5,173.29,-2957.8,99.297,1046.4,962.46,-796.89,-243.48,-2958.8,2169.7,-2596.9,2260.4,862.89,1561.7,-1831.5,-1154.5,-1258.9,-1021.6,-3232.4
-1100.7,-3257.8,47.447,-2967.2,144.71,1025.8,834.63,-1085.6,-268.51,-3600.3,2040.5,-2720.4,2287.5,472.18,1588,-1806,-1023.2,-1394.3,-1146.6,-3247.4
-14353,110.99,942.53,1144.4,-369.84,-904.48,-172.08,-1042.4,372.38,2894,-1039.6,835.94,-957.08,-466.82,-728.71,1139.3,852.87,452.6,92.654,1341.9
-7610.5,-2027.6,-86.95,-1986.3,524.72,711.53,351.97,-865.09,-709.73,-3099,1485.6,-1150.5,1146.4,1401.8,959.94,-857.45,-1096.6,-922.3,-1241.2,-1905.8
-6403.5,-2961.2,-645,-2580.8,62.195,1616.1,577.39,-1010.5,-969.58,-2803.9,1652.6,-2046.5,1319.3,1407.9,1107.2,-559.18,-1326.1,-1117,-923.29,-2847.3
1528.2,973.56,-206.81,1521.2,-904.62,-236.72,-165.91,462.16,-404.46,6017.4,-828.89,280.28,-1378.2,-57.414,0.19455,534.61,757.22,312.52,1136,1462.9
1712.5,-10.405,25.451,-271.03,197.97,1118.5,779.88,1686.2,-351.66,2800.5,-259.2,-539.05,-423.27,747.11,-205.88,205.61,227.04,-859.85,-238.64,-291.89
-1247.9,-3321.8,622.11,-3011.9,654.59,292.08,967.2,-1408.2,387.73,-5568.1,2314.6,-2608.9,2706.5,273.59,1801.5,-2186.7,-813.43,-1485.8,-967.36,-2684.1
5035.5,2565.4,-325.57,2857.5,-453.95,-379.73,-255.02,1054.4,45.358,-6864.4,-2562.2,1567.7,-1219.9,-2012.4,-1203.5,742.16,2390.2,553,1846.2,3205.9
10040,5843,326.58,4112.3,-1272,-2364.7,-2787.1,1096,-544.38,-7336.1,-3253.2,2609.5,-4230.5,-2662.7,-3355.3,251.04,462.54,3450.1,2704.3,3515.3
-3010.9,-2484.8,415.99,-1696.2,1662.6,-179.96,5.6731,-517.2,407.82,2780.9,2292.8,-784.57,1489.5,939.09,2287.9,349.51,-1657.1,-903.85,-768.37,-2444
21218,-131.22,816.05,-1394.7,936.31,-1406.6,599.9,-3981.7,-1170.8,5242.8,1087.9,457.72,-369.35,1529.6,84.658,163.59,-675.92,-545.1,-1385.3,959.61
-80.167,-1587.2,124.07,-2276.1,272.38,243.49,1081.8,-305.73,-531.18,-7404.7,1416.7,-564.88,496.82,983.82,656.4,-440.26,-946.45,-1098.2,-1289,-706.18
-3089.6,-3320.5,139.43,-3196.5,150.1,912.91,905.59,-871.29,-130.42,-1748.7,2233.7,-2730.3,2475.4,787.23,1592.7,-1953.9,-1135.7,-1368.8,-1281.1,-3246.4
-1848.2,-2909.6,-662.12,-2614.6,143.34,1569.9,573.68,-890.85,-767.77,-3846.8,1848.5,-2199,1634.6,1644.3,1272.9,-831.35,-1561.9,-977.84,-908.07,-3081
-1690.4,552.59,674.96,1783.5,-1432.8,-434.58,-502.22,2256.6,271.95,6388.5,-1576.1,688.86,-589.62,-1469.9,-991.14,1421.4,1631.1,1630,1396.6,1605.7
6790.1,3143.6,-551.18,2422.9,-267.57,-924.37,-1366.6,1170,279.62,13441,-2097.8,945.44,-3010,-1206,-2129.2,-19.11,141.63,1490.3,427.85,1377.4
-6342.2,1216.1,-390.39,1643.6,-498.57,-612.8,544.71,-1697.9,-536.36,12410,-1199.3,-181.5,-1054.9,-1374.6,-548.79,-5.9065,1102.2,610.07,1168.2,1836.7
516.04,-3056.6,-400.11,-2035.1,1398.4,636.49,265.24,-588.21,-129.02,-7746.8,2193.7,-1490.1,2126.5,1327.4,2030.4,-258.59,-1726.9,-1012.7,-517.08,-2998.6
-5414.8,-2314.7,165.73,-2932.9,-601.31,-74.278,-1714,-1016.8,508.27,-20632,4029.5,-1756.2,2381.7,956.94,3247,-409.11,-589.3,-2214.5,-3765.3,-1971.2
-4588.7,-1503.3,-660.38,-1082.1,-229.06,1104.5,520.9,-1056.9,-624.54,-5450.5,589.7,-1338.4,513.05,860.76,593.15,-335.61,-566.66,-538.98,-203.87,-1572.7
-2936,-1970.9,23.655,-1971.8,571.01,469.4,190.08,-1222.8,-383.12,596.12,1399.3,-798.45,-164.8,1170.1,595.23,-252.48,-1354.6,-1212.7,-1233.7,-1072.8
-1747.7,-3341.7,421.08,-3198.5,557.65,529.6,980.41,-416.88,253.69,-2150.1,2377.2,-2809.9,2807.1,308.98,1711.8,-2328.4,-957.02,-1050.9,-1407.3,-2871
-2507.5,-2236.2,-893.26,-1821.5,-87.281,1595.9,148.63,-1381.7,-1020.5,-3521.2,1398.3,-1856.6,878.34,976.14,803.46,-548.3,-1243.5,-700.4,-377.83,-2721.2
3287.5,7760.8,1260,7581,-119.88,-4258.5,-1871.5,2077.7,3032.6,38409,-4865.3,4932.3,-3748.6,-3873.2,-4152,355.52,2241.8,4974.2,3244.2,7010.3
2666.7,2962.2,-790.68,1672.6,-179.89,-142.67,-269.42,29.681,194.74,7450.5,-1680.5,577.11,-2048.1,-1005.6,-1331.5,-134.82,521.6,488.6,801.45,2017.2
-1841,-2503.6,-615.09,-2282.1,-289.76,1495.9,607.49,-1403,-951.89,-2859.1,1411.5,-1805,1335.3,1110.4,856.57,-263.73,-1039.3,-909.9,-667.48,-2753.5
-2405.3,-2508.1,-888.06,-2212.9,-411.58,1647.9,447.75,-535.1,-936.23,-2388.7,1279.7,-1923.3,1467.9,1123.7,860.7,-385.66,-1124.8,-906.06,-668.33,-2789.2
-2329.8,-2982.4,-672.9,-2508.7,181.32,1611.2,493.22,-802.88,-829.44,-3596.3,1886.9,-2206.5,1804.9,1246.3,1461.9,-482.85,-1424.7,-1149.1,-851.63,-3209.3
-1896.4,-2574,-896.28,-2334.9,-79.333,1735,576.67,-881.95,-996.76,-1943.2,1384.3,-2127.7,1502.8,1260.1,834.77,-547.6,-1259.2,-989.93,-632.46,-2967.7
-2087.1,-2069.7,-807.25,-1780.7,-171.94,1296.4,588.59,-546.15,-1078.6,-546.12,1172.6,-1693.6,1114.3,1130.2,732.44,-278.92,-670.7,-683.18,-595.81,-2245.5
8312.4,7180,542.86,5220.4,-1230.8,-2556.7,-1618.3,270.41,898.58,31099,-5540.9,6078.5,-2295.4,-5768.4,-4756.4,808.82,1423.9,3641.7,3535.9,5528.8
-1534.8,-3245.8,175.59,-2927.2,150.05,1005.2,1024.6,-846.55,-423.49,-3130.4,2192.6,-2660.7,2453.7,737.16,1599.9,-1804.4,-1082.8,-1317.5,-1410.1,-3325.5
4004.2,1004,-280.53,293.85,-795.06,316.5,-277.63,3878.2,-801.07,-2592.7,-714.09,291.07,-709.4,-219.64,-982.1,-134.15,-203.87,859.81,631.19,-62.338
-1521.6,-3401,141.68,-3119.8,168.03,998.78,982.89,-1420.7,-300.83,-1067.6,2093.4,-2743,2619.9,670.97,1659.9,-2255.7,-1030.1,-1314.6,-1247.8,-2989
-2350.8,-3012.3,-702.23,-2734,66.909,1698,512.69,-933.34,-794.29,-3085.9,1847.7,-2179.1,1637.8,1495.5,1282.2,-545.41,-1486.5,-1184.2,-1095.8,-3275.8
-1207.1,-3495.2,672.63,-2967.4,574.29,221.44,825.8,-2103,47.326,-6454.8,2298.9,-2514.5,2703.6,325.37,1958.8,-2623.6,-796.36,-1406.5,-1184.1,-2747.8
-1930.1,650.78,-207.06,655.1,-653.35,358.68,184.29,-855.32,-135.25,1837.8,-793.42,127.29,-580.09,-682.62,-458.62,-426.75,783.23,212.54,708.12,766.15
-1342,4863.9,-407.83,3523.4,-343.69,-1225,1266.5,993.37,760.26,5214.2,-3022.4,2207.3,-3212.9,-81.008,-1662.7,832.82,2615.5,-571.13,1466.1,4527
-1538.5,-3419.7,671.06,-2965.4,639.79,67.354,867.2,-2009.9,127.63,-4124.3,2252.7,-2393.4,2491.2,-139.02,1949.4,-2476.6,-902.24,-1318,-1023,-2769.2
3140.7,2649.9,-86.525,1688.2,-437.46,-69.268,-629.21,1030.8,302.05,3993,-2368.1,1528.8,-1331.6,-2762.7,-1804.2,771.3,555.36,926.79,1103.8,1533.9
-1043.4,1333.4,-378.61,1121.3,-586.16,226.27,422.85,508.28,-836.08,4791.5,-1576,424.33,-1047.6,-743.72,-783.26,469.39,1445.5,-126.31,820.77,1484.7
-1868.4,-2362.2,-877.36,-2121.6,-264.9,1678.9,509.43,-714.82,-1068.2,-3227.2,1265.7,-1959.6,1339,1176.7,801.81,-362.08,-1170.5,-950.51,-742.94,-2726.5
-2459,-2471.4,-751.83,-2210.6,-226.08,1741.8,548.89,-635.8,-1100.9,-2399.3,1502.7,-2013.4,1432.5,1323.5,860.7,-300.72,-1230.9,-1015.9,-683.77,-2821.3
-1701.7,-3278.3,13.088,-2953.9,168.69,1151,784.95,-1513.3,-349.55,-3498.5,2129.7,-2576.1,2437.1,702.92,1651.2,-1729.7,-1068.9,-1320.4,-1207.2,-3182
-2372.3,-3341.9,-58.65,-3100.8,100.78,1125.4,869.42,-1610.7,-397.86,-2904.3,2035.7,-2671.8,2331.9,819.15,1473,-1878.8,-1132,-1328.9,-1106.4,-3242.8
-2209.5,-1904.5,-815.34,-1760.7,-248.61,1498.8,606.61,-177.67,-809.94,-1610.3,970.09,-1785,1044.1,930.68,714.2,-359.28,-849.12,-1053.7,-331.86,-2341.6
-2639.9,-2744.9,-869.61,-2475.8,-214.32,1850.7,570.9,-937.88,-1032.4,-2920.2,1577.2,-2222,1533.1,1402.8,1004.4,-466.6,-1320.2,-1048.7,-827.04,-3094.5
-1455.5,4498.8,1046,4532.1,-172.18,-1393.8,98.749,2363.5,77.413,3632.4,-3473,2777.9,-4821.9,-1320.5,-2259.5,2408.8,3198.9,499.43,1963.6,5152.1
-2524.2,-3010.8,-781.51,-2590.7,-55.221,1721.2,571.02,-777.01,-911.79,-3111,1789.1,-2232,1770.4,1449.4,1272.2,-540.56,-1401.1,-1091.4,-820.69,-3292.3
-2232.2,-3211,183.13,-2920.7,534.67,952.41,748.22,-2008.2,-310,-3111,2156.5,-2437.4,2151.5,743.7,1597.7,-1901.1,-1074,-1324.1,-921.76,-3015.9
-16.648,-3208,737.9,-3064.3,847.56,-38.799,1051.6,-2242.3,120.24,-3210.1,2387.6,-2760,3098.8,-352.93,1977.8,-3016.3,-711.63,-1510.6,-1459.6,-2604.1
-2352.6,-2901.8,-480.72,-2333.3,317.21,1481.8,539.55,-325.56,-509.96,-2897.6,1886.3,-2014.2,1691,1457.4,1525.3,-360.11,-1501,-1023.2,-781.9,-3139.2
-2691.3,-3452.4,-77.302,-2894.5,218.64,1216.3,761,-1344.3,-421.07,-3102.3,2096.3,-2701.4,2324.5,623.83,1521.4,-1825.3,-1141.1,-1291.3,-1205,-3092.7
2024.8,2944.3,-96.17,2482.2,-1030.1,-658.43,37.669,2604.2,-1423.4,3300.9,-2594.6,1642.2,-2765.3,-1880.5,-1628.5,360.58,1520,1035.4,1339.3,3007.9
-2209.5,-2851.3,-471.48,-2056.2,758.08,1006.9,535.66,-1580.8,-431.1,-2624.3,2152.9,-1835.2,1763.1,1385,1634.3,-486.95,-1725.3,-1044.6,-695.4,-2994.1
-2403,-2520.9,-911.83,-2247.9,-38.04,1633.8,728.81,-562.76,-1086.8,-3011.7,1350.3,-2022.8,1329.7,1145,919.6,-330.11,-1140.3,-973.96,-747.59,-2904.1
-2237.5,-2414.7,-901.26,-2217.9,-250.62,1711.3,568.91,-854.58,-1193.3,-2943.4,1396.4,-2093,1421.4,1231.1,835.02,-516.56,-1290.2,-973.78,-668.75,-2887.1
-326.82,6211.3,1115.9,4271.5,-631.13,-2420.5,-2773,2733.1,608.33,6888.4,-4612,3502.8,-4527.3,-2849.5,-3422,541.43,744.79,2931.6,2517.7,4517.8
860.62,-1861.3,-284.25,-1823.1,825.32,714.19,578.89,-2912.2,188.77,-609.13,1363.8,-637.1,305.04,980.71,285.18,-3.0453,-1160,-935.6,-729.89,-1146.9
-987.2,1962.1,944.71,3572,-1639,-1198.3,-336.1,317.38,-299.37,8798.3,-2586.4,2439.4,-791.18,-2007.7,-1606.5,1738.2,2432.4,1607.7,1866.6,3030.7
-2349.2,-2829.8,-783.41,-2621.2,-51.787,1695.3,764.64,-727.79,-950.54,-2906.5,1700.8,-2138.2,1484.6,1400.9,1073.2,-531.74,-1360,-1108.2,-900.12,-2963.3
-1182.5,-1768.4,899.57,-2119.7,1278.2,-1811,-2364.6,-1552.8,1599.1,-8824.6,4450.9,-243.58,1667.2,-50.422,4011.1,-203.66,-944.83,-1741.6,-3170,-1245.2
767.56,-2447.9,77.218,-1362.9,1919.8,-236.18,118.38,106.21,592.41,-3490.2,2439.9,-737.14,1628.7,311.81,2517.9,-164.97,-1595.1,-706.9,-303.84,-2310.9
636.1,877.44,-647.66,121.77,-484.85,780.19,-516.19,2709.1,-857.43,1083.9,-878.18,-93.702,-237.85,487.78,-943.01,-104.64,-397.44,320.63,580.7,-169.42
-1015.9,-914.66,47.931,-191.14,-757.71,457.59,149.33,1994.1,-711.2,306.75,-314.34,16.352,135.14,-169.03,-343.92,418.29,444.63,-27.164,415.16,-424.32
-1428.4,-990.84,-326.49,-1050.5,188.59,678.5,359.16,755.67,-860.93,-500.93,846.2,-882.23,137.83,362.8,448.9,-194.12,-301.77,-624.33,-590.08,-863.04
-832.64,-1517.2,760.26,-2826.6,-1035.7,-1116.3,-2506.3,494.59,1545.7,-7785.7,4665.8,-1194.2,2360.6,267.38,3709,-793.05,-461.24,-2166.5,-4018.5,-1282.5
-3508.7,-2822.5,-518.57,-2388.9,59.561,1133.3,153.14,-1597.8,-801.2,-3474.9,2045.9,-2141.6,1461.8,1221.4,1300.9,-303.48,-1346.6,-1265.7,-1080.5,-2918.2
-2318.3,-3052.1,-420.02,-2297.1,669.9,1244.7,546.97,-565.8,-287.79,-3413.7,1964.3,-1859.1,1878.6,1205.9,1630.6,-261.59,-1591,-1054,-873.18,-3146.3
380.15,412.08,310.15,1302.8,-1084.3,-135.56,225.56,-2483.4,53.697,2675.4,-1401.6,1127.5,-24.253,370.86,-765.4,918.44,1411.3,902.75,1754.5,1173.1
13271,7507.6,396.08,5833.4,530.73,-2759.4,-714.07,7156.9,1210,6419.9,-5414.9,4789.7,-4196.8,-3904.8,-3532.9,1302.8,2362.8,3036.2,3030.5,6706.7
-2775,-1330.4,-370.4,-756.87,-365.65,813.78,14.887,26.582,-919.86,-2220.9,292.52,-742.26,695.33,146.82,215.2,186.93,72.646,-116.71,-239.91,-1135.1
1426.2,3479.2,545.13,2641.6,-1374.4,-1396.5,1143.6,1319.1,726.59,56.276,-2601.3,1434.8,-1933.8,-3386.2,-1524.3,-76.966,3170,247.53,629.99,4028.2
6139.6,4647.2,56.203,3225.4,187.59,-1233,-869.61,3359.3,-13.954,2802.1,-2921.9,2574.9,-1976.1,-647.74,-2183.9,733.1,629.46,1960.3,2365.5,3173
-435.49,1662.7,-189.47,2060.5,1440.9,308.67,457.43,5411.8,551.91,-1878.1,-677.26,2616.3,-452.51,-2279.5,-29.257,1587.9,321.61,1119.5,-134.59,367.15
-588.93,4126,8.9627,2664.1,-531.46,-1376.9,-1834.6,-5623,2927.5,4734.7,-1065.1,1225.5,-1488.7,-1808.4,-775.81,-492.74,214.47,1445.2,166.61,2610.7
-1181.3,-3221.2,596.17,-2817,102.38,434.62,810.36,-1255,163.71,-2923.7,2240.5,-2609.9,2524,-45.85,1733.4,-2249,-850.08,-1400.3,-1330.8,-2923.9
4288,4954.2,646.15,3899.5,15.098,-1092.7,1200.4,8905,800.57,3157.8,-3544,2703,-3580.5,-862.68,-2082.9,1737.3,2848.5,857.07,1836.6,4750.8
-1819.9,-3284.7,139.41,-3187.2,314.04,951.66,964.23,-2144.8,-285.78,-3400.4,2212.8,-2659,2505.3,695.03,1472.6,-1995.5,-1035.8,-1320.1,-1198,-3071.3
1878.7,3055.9,-470.17,2421.7,-591.29,81.977,243.78,4735.8,-1044.5,2881,-2457.8,769.06,-2064.5,-1583,-1339.5,265.55,1863.3,399.16,1846.6,2956.5
-1165,-2717.5,88.19,-1596.9,2214.3,-130.32,145.36,-658.89,726.24,-3200.3,2552.7,-934.51,2076.5,409.7,2389.8,-20.278,-1696.9,-487.08,-42.811,-2484.8
486.03,607.89,-56.675,1403,1667,159.33,200.29,5048.9,1255.1,-1075.2,-404.83,1707.7,145.98,-484.1,-444.71,1451,-138.28,1665.9,-307.01,-273.74
-2498.1,-2949.7,-720.72,-2496.5,295.78,1538.3,533.55,-890.19,-736.02,-3087.4,1960.5,-2163.8,1778.4,1429.8,1400.2,-373.47,-1452.1,-1129.7,-832.59,-3277.3
-1530.8,-3542.4,907.86,-3217.5,198.11,256.11,1129,-174.23,669.76,-3647.1,2422.4,-2931.3,3117.5,-221.71,1710.1,-3207.9,-896.99,-1196.3,-1486.9,-2928.7
-2360,-2219.4,-856.15,-2020.2,-121.69,1684.2,505.67,244.44,-973.45,-1951.6,1142.3,-1869.1,1268.1,1268.7,718.69,-379.01,-1209.3,-822.36,-598.61,-2827.7
3431.7,2130.2,762.43,1758.1,-48.19,-228.73,647.48,-3891.4,271.28,2860.3,-2007.4,922.69,-2670.2,-364.14,-785.29,739.08,1732.3,120.4,455.99,2450.4
1695.3,4577.8,694.94,4626.1,148.52,-1959.4,-1086.8,-2291.7,1933.7,5129,-4156.6,3556.1,-2431.6,-1840.4,-2957.7,1006.3,1837.6,2183.7,2466.6,4321.1
-325.48,-1764.8,1551.6,-354.52,2615.2,-2211.4,-288.84,3718.8,2220,-4455.2,2723.3,900.8,1250.3,151.99,2843,335.66,-1393.5,-932.03,-355.55,-803.48
3670.3,2590.7,6.2641,2155.2,-913.2,-405.6,-591.27,-4542,376.18,1254.8,-1983.4,1050.5,-1843.6,-1018,-1531,413.22,207.38,810.58,580.7,1605.7
3299.9,4351.5,798.04,3650.1,-116.26,-1244.8,-759.89,296.76,227.67,5161.6,-3137.5,3397.1,-2533.1,-2484,-2987.6,1128,1592.7,2092.6,1606.5,3527.4
-1867.3,-3279,-27.14,-3097.5,-56.942,1193.5,767.52,-888.51,-505.76,-3469.2,2101.4,-2649.8,2261.8,669.98,1581.6,-2017.6,-1075.2,-1385.2,-1165.9,-3183.1
-1304.8,-3020.7,901.97,-2905.2,-22.727,-213.41,938.54,-1815.7,611.86,-3268.2,2227.5,-2339.4,2577.6,-167.17,1681.2,-2778.7,-941,-1225.3,-1279.5,-2570
-1323.8,-309.61,-415.82,-897.79,-462.79,1137,1035.8,-943.92,463.51,-35.353,-231.91,-462.44,-318.84,160.5,-76.836,84.724,32.037,-390.71,317.18,-412.91
-2277.8,-2110.9,-741.05,-1947.6,-89.644,1575.6,646.43,2545.7,-539.95,-2353.9,1164.3,-1844.3,975.05,898.58,922.35,-270.23,-994.07,-1038.3,-397.25,-2460.7
1736.9,1774.8,133.02,1519,196.26,-304.56,903.98,-1177.8,667.71,-497.44,-1304.8,1067.8,-1197.5,-885.43,-837.1,947.02,1396.7,-109.76,1052.2,1871.7
-1920,-2869.7,-469.75,-2095.6,1106.4,1004.3,444.31,-1055.8,-139.59,-3386.2,2201.5,-1602,2073,1068.9,2133.3,-355.76,-1705.9,-886.17,-733.13,-2931.5
-2079.4,985.32,898.92,1650.9,-1138.9,-1405.5,-857.7,6390.7,1170.6,3101.2,-1287.9,1951.1,-1390.4,-1495,-370.29,1059.1,2037.3,448.55,1092.6,2556.9
-1856.6,-3239.4,-20.025,-3061.2,167.62,1068.5,883.76,-390.47,-566.23,-3511.5,2023.5,-2608.5,2210,365.03,1558.3,-1872.1,-1098.3,-1413.7,-1156.9,-3287.6
542.99,771.16,-502.14,749.26,-607.57,198.82,-724.77,-1479.1,74.052,1158.5,-467.23,-318.62,-1677.9,-633.12,-910.16,-447,-533.1,1423.8,555.22,-151.37
-1497.4,-3044.3,1045.7,-2855.4,902.88,-329.58,752.36,6918.2,751.41,-3419.3,2187.5,-2283,2968.9,824.28,1941.4,-2799.7,-586.82,-1239.3,-1206.2,-2535.9
721.1,2204,280.28,1303.5,465.67,-55.753,613.85,-2106.5,845.74,3052.4,-1638.9,594.82,-1920.8,-1867.8,-1042.9,1095.1,976.79,478.26,949.82,1423.5
